사번,논문제목,게재년월,저자역할,val_title,val_rank,,
213025,Novel orange-emitting Ba2LaNbO6:Eu3+ nanophosphors for NUV-based WLEDs and photocatalytic water purification,201903,corresponding author,valid,invalid,,
213025,Electrochemical Sensors Based on Au-ZnS Hybrid Nanorods with Au-Mediated Efficient Electron Relay,201901,corresponding author,valid,invalid,,
213025,Recovery of lithium in seawater using a titanium intercalated lithium manganese oxide composite,201901,corresponding author,valid,invalid,,
213025,One- pot gamma ray- induced green synthesis of a Prussian blue- laden polyvinylpyrrolidone/ reduced graphene oxide aerogel for the removal of hazardous pollutants,201901,corresponding author,valid,invalid,,
213025,Highly stable Prussian blue nanoparticles containing graphene oxide-chitosan matrix for selective radioactive cesium removal,201902,corresponding author,valid,invalid,,
213025,Microfluidic-based graphene field effect transistor for femtomolar detection of chlorpyrifos,201902,corresponding author,valid,invalid,,
213025,Multifunctional spiky branched gold-silver nanostars with near-infrared and short-wavelength infrared localized surface plasmon resonances,201903,corresponding author,valid,invalid,,
213025,A smart nanosensor for the detection of human immunodeficiency virus and associated cardiovascular and arthritis diseases using functionalized graphene-based transistors,201903,corresponding author,valid,invalid,,
213025,The recyclability of alginate hydrogel particles used as a palladium catalyst support,201903,corresponding author,valid,valid,,
213025,Quaternary PtRuFeCo nanoparticles supported N-doped graphene as an efficient bifunctional electrocatalyst for low-temperature fuel cells,201903,corresponding author,valid,valid,,
213025,Recent advances in molybdenum disulfide-based electrode materials for electroanalytical applications,201903,corresponding author,valid,invalid,,
213025,A top-down chemical approach to tuning the morphology and plasmon resonance of spiky nanostars for enriched SERS-based chemical,201903,corresponding author,valid,invalid,,
213025,A protamine-conjugated gold decorated graphene oxide composite as an electrochemical platform for heparin detection,201904,corresponding author,valid,invalid,,
213025,Controlled synthesis of hierarchical alpha-nickel molybdate with enhanced solar-light-responsive photocatalytic activity: A comprehensive study on the kinetics and effect of operational factors,201904,corresponding author,valid,valid,,
213025,"Garlic augments the functional and nutritional behavior of Doenjang,a traditional Korean fermented A soybean paste",201904,corresponding author,valid,invalid,,
213025,Graphene oxide functionalized with chitosan based nanoparticles as a carrier of siRNA in regulating Bcl-2 expression on Saos-2  MG-63 cancer cells and its inflammatory response on bone marrow derived cells from mice,201904,corresponding author,valid,valid,,
213025,Generation of multifunctional encoded particles using a tetrapod microneedle injector,201904,corresponding author,valid,valid,,
213025,Anthraquinone-type inhibitor of alpha-glucosidase enhances glucose uptake by activating an insulin-like signaling pathway in C2C12 myotubes,201905,corresponding author,valid,valid,,
213025,Sustainable Graphene Aerogel as an Ecofriendly Cell Growth Promoter and Highly Efficient Adsorbent for Histamine from Red Wine,201905,corresponding author,valid,valid,,
213025,"Carvacrol encapsulated nanocarrier/nanoemulsion abrogates angiogenesis by downregulating COX-2, VEGF and CD31 in vitro and in vivo in a lung adenocarcinoma model",201906,corresponding author,valid,invalid,,
213025,The effect of biogenic manufactured silver nanoparticles on human endothelial cells and zebrafish model,201906,corresponding author,valid,invalid,,
213025,"The facile and simple synthesis of poly(3,4ethylenedioxythiophene) anchored reduced graphene oxide nanocomposite for biochemical analysis",201906,corresponding author,valid,invalid,,
213025,Affinity Peptide-guided Plasmonic Biosensor for Detection of Noroviral Protein and Human Norovirus,201906,corresponding author,valid,valid,,
213025,Shape-controlled assemblies of graphitic carbon nitride polymer for efficient sterilization therapies of water microbial contamination via 2D g-C3N4 under visible light illumination,201906,corresponding author,valid,invalid,,
213025,"Ultrasound-assisted heterogeneous degradation of tetracycline over flower-like rGO/CdWO4 hierarchical structures as robust solar-light-responsive photocatalysts: Optimization, kinetics, and mechanism",201906,corresponding author,valid,invalid,,
213025,Carvacrol inhibits cytochrome P450 and protects against binge alcohol-induced liver toxicity,201907,corresponding author,valid,invalid,,
213025,Engineered nanoparticles for imaging and drug delivery in colorectal cancer,201907,corresponding author,valid,invalid,,
213025,Ni2P2O7 micro-sheets supported ultra-thin MnO2 nanoflakes: A promising positive electrode for stable solid-state hybrid supercapacitor,201907,corresponding author,valid,valid,,
213025,Efficient electron-mediated electrochemical biosensor of gold wire for the rapid detection of C-reactive protein: A predictive strategy for heart failure,201908,corresponding author,valid,valid,,
213025,Invasive Fungal Infections and Their Epidemiology: Measures in the Clinical Scenario,201908,corresponding author,valid,invalid,,
213025,"Toxicological evaluation of lotus, ginkgo, and garlic tailored fermented Korean soybean paste (Doenjang) for biogenic amines, aflatoxins, and microbial hazards",201908,corresponding author,valid,invalid,,
213025,Cuvette-Type LSPR Sensor for Highly Sensitive Detection of Melamine in Infant Formulas,201908,corresponding author,valid,invalid,,
213025,Centrifugal Force-Driven Modular Micronozzle System: Generation of Engineered Alginate Microspheres,201909,corresponding author,valid,valid,,
213025,Molecular Cooperative Assembly-Mediated Synthesis of Ultra-High-Performance Hard Carbon Anodes for Dual-Carbon Sodium Hybrid Capacitors,201910,공동,valid,valid,,
213025,Streptavidin activated hydroxyl radicals enhanced photocatalytic and photoelectrochemical properties of membrane-bound like CaMoO4:Eu3+ hybrid structures,201910,corresponding author,valid,invalid,,
213025,Development of a Cuvette-Based LSPR Sensor Chip Using a Plasmonically Active Transparent Strip,201911,corresponding author,valid,valid,,
213025,A Sustainable Graphene Aerogel Capable of the Adsorptive Elimination of Biogenic Amines and Bacteria from Soy Sauce and Highly Efficient Cell Proliferation,201911,corresponding author,valid,invalid,,
213025,Engineering Rhynchostylis retusa-like heterostructured alpha-nickel molybdate with enhanced redox properties for high-performance rechargeable asymmetric supercapacitors,201912,corresponding author,valid,valid,,
213025,Development of integrated membrane bioreactor and numerical modeling to mitigate fouling and reduced energy consumption in pharmaceutical wastewater treatment,201907,공동,unknown--,unknown--,,
213026,Complementary Schottky diode formation with carbon buffer and p-doped single layer graphene on intrinsic SiC via fluorine intercalation,201902,corresponding author,valid,valid,,
213026,Acetaldehyde removal and increased H-2/CO gas yield from biomass gasification over metal-loaded Kraft lignin char catalyst,201902,공동,valid,valid,,
213026,H-2 Production from Yellow Poplar Gasification Over Ni/Spent FCC,201902,공동,unknown--,unknown--,,
213026,Determination of the emission rate for ultrafine and accumulation mode particles as a function of time during the pan-frying of fish,201904,corresponding author,valid,valid,,
213026,Characteristics of nanoparticle formation and hazardous air pollutants emitted by 3D printer operations: from emission to inhalation,201906,corresponding author,valid,valid,,
213026,Layered germanium phosphide-based anodes for high-performance lithium- and sodium-ion batteries,201906,corresponding author,valid,valid,,
213026,New high-energy-density GeTe-based anodes for Li-ion batteries,201903,corresponding author,valid,invalid,,
213026,Alternative cost-effective electrodes for hydrogen production in saline water condition,201904,corresponding author,valid,valid,,
213026,Development of a Nose-only Inhalation Toxicity Test Chamber That Provides Four Exposure Concentrations of Nano-sized Particles,201904,corresponding author,valid,invalid,,
213026,Study of stainless steel electrodes after electrochemical analysis in sea water condition,201905,corresponding author,valid,valid,,
213026,High-sensitivity and fast-response hydrogen sensor for safety application using Pt nanoparticle-decorated 3D graphene,201903,corresponding author,valid,valid,,
213026,"Analysis of National PM2.5 (FPM and CPM) Emissions by Past, Current, and Future Energy Mix Scenarios in the Republic of Korea",201908,corresponding author,valid,invalid,,
213026,Effect of carbon coating on Cu electrodes for hydrogen production by water splitting,201908,corresponding author,valid,valid,,
213026,Study on the contribution ratios of particulate matter emissions in differential provinces concerning condensable particulate matter,201910,공동,valid,valid,,
213027,Non-hogel-based computer generated hologram from light field using complex field recovery technique from Wigner distribution function,201902,제1저자,valid,valid,,
213027,Reducing speckle artifacts in digital holography through programmable filtration,201902,corresponding author,valid,invalid,,
213027,"Progress of display performances: AR, VR, QLED, OLED, and TFT",201903,공동,valid,valid,,
213027,Foveated computer-generated hologram and its progressive update using triangular mesh scene model for near-eye displays,201908,corresponding author,valid,valid,,
213029,Vertically aligned cyclo-phenylalanine peptide nanowire-based high-performance triboelectric energy generator,201903,corresponding author,valid,valid,,
213029,Rational molecular design of polymeric materials toward efficient triboelectric energy harvesting,201912,corresponding author,valid,invalid,,
213029,Microwave-welded single-walled carbon nanotubes as suitable electrodes for triboelectric energy harvesting from biomaterials and bioproducts,201902,공동,valid,valid,,
213029,Nanogap Engineering for Enhanced Transmission of Wire Grid Polarizers in Mid-Wavelength Infrared Region,201903,공동,valid,valid,,
213031,Macrophage cell tracking PET imaging using mesoporous silica nanoparticles via in vivo bioorthogonal F-18 labeling,201902,corresponding author,valid,valid,,
213031,Amino-polystyrene supported hexaethylene glycol-bridged ionic liquid as an efficient heterogeneous catalyst for water-mediated nucleophilic hydroxylation,201903,corresponding author,valid,valid,,
213031,Bis-triethylene Glycolic Crown-5-calix[4]arene: A Promoter of Nucleophilic Fluorination Using Potassium Fluoride,201905,corresponding author,valid,valid,,
213031,Control of reactivity and selectivity of guanidinyliodonium salts toward F-18-Labeling by monitoring of protecting groups: Experiment and theory,201911,corresponding author,valid,valid,,
213031,Cooper chelation chemistry with various chelators for radiopharmaceuticals,201912,corresponding author,unknown--,unknown--,,
213032,Upsilon suppression at forward rapidity in Pb-Pb collisions at root s(NN)=5.02 TeV,201901,공동,unknown--,unknown--,,
213032,Direct photon elliptic flow in Pb-Pb collisions at root s(NN)=2.76 TeV,201901,공동,unknown--,unknown--,,
213032,Charged jet cross section and fragmentation in proton-proton collisions at root S=7 TeV,201901,공동,unknown--,unknown--,,
213032,Study of J/psi azimuthal anisotropy at forward rapidity in Pb-Pb collisions at root s(NN)=5.02 TeV,201902,공동,unknown--,unknown--,,
213032,Direct photon production at low transverse momentum in proton-proton collisions at root s=2.76 and 8 TeV,201902,공동,unknown--,unknown--,,
213032,Dielectron and heavy-quark production in inelastic and high-multiplicity proton-proton collisions at root s=13 TeV,201902,공동,unknown--,unknown--,,
213032,Suppression of Lambda(1520) resonance production in central Pb-Pb collisions at root S-NN=2.76 TeV,201902,공동,unknown--,unknown--,,
213032,Multiplicity dependence of light-flavor hadron production in pp collisions at root s=7 TeV,201902,공동,unknown--,unknown--,,
213032,"p-p, p-Lambda, and Lambda-Lambda correlations studied via femtoscopy in pp reactions at root s=7 TeV",201902,공동,unknown--,unknown--,,
213032,Measurement of dielectron production in central Pb-Pb collisions at root S-NN=2.76 TeV,201902,공동,unknown--,unknown--,,
213032,Event-Shape Engineering for the D-meson elliptic flow in mid-central Pb-Pb collisions at sNN=5.02 TeV,201902,공동,unknown--,unknown--,,
213032,Azimuthal Anisotropy of Heavy-Flavor Decay Electrons in p-Pb Collisions at root s(NN)=5.02 TeV,201902,공동,unknown--,unknown--,,
213032,Centrality and pseudorapidity dependence of the charged-particle multiplicity density in Xe-Xe collisions at root s(NN)=5.44 TeV,201903,공동,unknown--,unknown--,,
213032,Jet fragmentation transverse momentum measurements from di-hadron correlations in root s7 TeV pp and root sNN=5.02 TeV p-Pb collisions,201904,공동,unknown--,unknown--,,
213032,Charged-particle pseudorapidity density at mid-rapidity in p-Pb collisions at root S-NN=8.16 TeV,201904,공동,unknown--,unknown--,,
213032,Relative particle yield fluctuations in Pb-Pb collisions at root s(NN)=2.76 TeV,201904,공동,unknown--,unknown--,,
213032,"Measurement of D-0, D+, D+* and D-s(+) production in pp collisions at root s=5.02 TeV with ALICE",201905,공동,unknown--,unknown--,,
213032,Lambda(+)(C) production in pb-pb collisions at root S-NN=5.02 TeV,201906,공동,unknown--,unknown--,,
213032,Measurement of the production of charm jets tagged with D-0 mesons in pp collisions at root s=7 TeV,201909,공동,unknown--,unknown--,,
213032,Production of muons from heavy-flavour hadron decays in pp collisions at root s=5.02 TeV,201909,공동,unknown--,unknown--,,
213032,First Observation of an Attractive Interaction between a Proton and a Cascade Baryon,201909,공동,valid,invalid,,
213032,Coherent J/psi photoproduction at forward rapidity in ultra-peripheral Pb-Pb collisions at root s(NN)=5.02 TeV,201909,공동,unknown--,unknown--,,
213032,"Investigations of Anisotropic Flow Using Multiparticle Azimuthal Correlations in pp, p-Pb, Xe-Xe, and Pb-Pb Collisions at the LHC",201910,공동,valid,valid,,
213032,Event-shape and multiplicity dependence of freeze-out radii in pp collisions at root s=7 TeV,201910,공동,unknown--,unknown--,,
213032,Inclusive J/psi production at mid-rapidity in pp collisions at root s=5.02 TeV,201910,공동,unknown--,unknown--,,
213032,Study of the Lambda-Lambda interaction with femtoscopy correlations in pp and p-Pbcollisions at the LHC,201910,공동,unknown--,unknown--,,
213032,H-3(Lambda) and (3)((Lambda)over-bar)(H)over-bar lifetime measurement in Pb-Pb collisions at root s(NN)=5.02 TeV via two-body decay,201910,공동,unknown--,unknown--,,
213032,Two-particle differential transverse momentum and number density correlations in p-Pb collisions at 5.02 TeV and Pb-Pb collisions at 2.76 TeV at the CERN Large Hadron Collider,201910,공동,unknown--,unknown--,,
213032,Charged-particle production as a function of multiplicity and transverse spherocity in pp collisions at root s=5.02 and 13 TeV,201910,공동,unknown--,unknown--,,
213032,Measurement of Upsilon(1S) Elliptic Flow at Forward Rapidity in Pb-Pb Collisions at root s(NN)=5.02 TeV,201911,공동,unknown--,unknown--,,
213032,Measurement of the inclusive isolated photon production cross section in pp collisions at root s=7 TeV,201911,공동,unknown--,unknown--,,
213032,Measurement of charged jet cross section in pp collisions at root s=5.02 TeV,201911,공동,unknown--,unknown--,,
213177,항공기 지상 이동 Fast-Time 시뮬레이터 개발,201903,corresponding author,unknown--,unknown--,,
213177,전동 하이브리드 무인 드론의 동력 계통 최적화,201904,corresponding author,unknown--,unknown--,,
213177,Safety and Workload Assessment of Lost C2 Link on Seoul-Jeju Route,201904,공동,valid,valid,,
213178,Relation of blood pressure variability to left ventricular function and arterial stiffness in hypertensive patients,201903,공동,valid,valid,,
213179,Clinical practice guideline for cardiac rehabilitation in Korea [online only],201906,공동,valid,valid,,
213179,Clinical Practice Guideline for Cardiac Rehabilitation in Korea,201908,공동,invalid (0.56),valid,,
213179,Clinical Practice Guideline for Cardiac Rehabilitation in Korea: Recommendations for Cardiac Rehabilitation and Secondary Prevention after Acute Coronary Syndrome,201911,공동,valid,valid,,
213180,Factors influencing the incidence and treatment of intracranial aneurysm and subarachnoid hemorrhage: time trends and socioeconomic disparities under an universal healthcare system,201902,제1저자,valid,valid,,
213180,Incidence-Based versus Prevalence-Based Approaches on Measuring Disability-Adjusted Life Years for Injury,201903,공동,valid,valid,,
213180,A Diabetes-Related Dietary Pattern Is Associated with Incident Diabetes in Obese Men in the Korean Genome Epidemiology Study,201902,공동,valid,valid,,
213181,Development of Immersive Vehicle Simulator for Aircraft Ground Support Equipment Training as a Vocational Training Program.,201907,corresponding author,valid,invalid,,
213181,Computer Vision-Based System to Detect Effects of Aromatherapy During High School Classes via Analysis of Movement Kinematics,201907,공동,valid,valid,,
214007,Integrin alpha 6 beta 4-Src-AKT signaling induces cellular senescence by counteracting apoptosis in irradiated tumor cells and tissues,201901,corresponding author,unknown--,unknown--,,
214007,Cellular senescence: a promising strategy for cancer therapy,201901,corresponding author,valid,valid,,
214007,mTOR kinase leads to PTEN-loss-induced cellular senescence by phosphorylating p53,201903,corresponding author,valid,valid,,
214007,Anti-cancer effect of doxorubicin is mediated by downregulation of HMG-Co A reductase via inhibition of EGFR/Src pathway,201907,공동,valid,valid,,
214007,Quinacrine-Mediated Inhibition of Nrf2 Reverses Hypoxia-Induced 5-Fluorouracil Resistance in Colorectal Cancer,201909,공동,valid,valid,,
214007,Mycoplasma exploits mammalian tunneling nanotubes for cell-to-cell dissemination,201902,공동,valid,valid,,
214007,Enrichment of Exosome-Like Extracellular Vesicles from Plasma Suitable for Clinical Vesicular miRNA Biomarker Research,201911,공동,unknown--,unknown--,,
214008,영세?종속적 자영업자의 위기극복을 위한 사회정의의 모색 ― 법적 관점에서의 시론 ―,201903,제1저자,unknown--,unknown--,,
214008,헌법상 적정임금보장의무에 대한 소고,201909,제1저자,unknown--,unknown--,,
214008,대규모유통업법상 판매장려금 규제에 대한 소고,201912,제1저자,unknown--,unknown--,,
214045,Highly conductive and mechanically robust nanocomposite polymer electrolytes for solid-state electrochemical thin-film devices,201902,corresponding author,valid,invalid,,
214045,High-conductivity electrolyte gate dielectrics based on poly(styrene-co-methyl methacrylate)/ionic liquid,201905,corresponding author,valid,valid,,
214045,"Low voltage, high gain electrolyte-gated complementary inverters based on transfer-printed block copolymer ion gels",201905,corresponding author,valid,valid,,
214045,High-Performance P-Type Copper(I) Thiocyanate Thin Film Transistors Processed from Solution at Low Temperature,201907,corresponding author,valid,valid,,
214045,Ultrahigh-Mobility and Solution-Processed Inorganic P-Channel Thin-Film Transistors Based on a Transition-Metal Halide Semiconductor,201910,corresponding author,valid,invalid,,
214046,Opto-Electric Analog SRAM Device Based on Commercial LEDs and Photodetectors,201906,corresponding author,valid,valid,,
214046,Appliance Classification by Power Signal Analysis Based on Multi-Feature Combination Multi-Layer LSTM,201907,corresponding author,valid,valid,,
214046,Non-Temporal Lightweight Fire Detection Network for intelligent Surveillance Systems,201911,corresponding author,valid,valid,,
214047,"Zooplankton and micronekton respond to climate fluctuations in the Amundsen Sea polynya, Antarctica",201907,corresponding author,valid,valid,,
214048,지역금연지원센터의 전문치료형 금연캠프에 참가한 여성의 흡연 및 캠프 참여 사례 분석,201906,공동,unknown--,unknown--,,
214049,Comparison of survival outcomes of alcohol-related hepatocellular carcinoma with or without liver cirrhosis, a ten-year experience,201911,corresponding author,valid,valid,
214049,Effective therapeutic options for elderly patients with hepatocellular carcinoma A nationwide cohort study,201907,corresponding author,valid,invalid,,
214049,Durability of Sustained Virologic Response and Improvement of Fibrosis Markers after Daclatasvir and Asunaprevir Treatment in Genotype 1b Hepatitis C Virus-Infected Patients: a Real Life and Multicenter Study,201910,공동,valid,valid,,
214049,Prediction model for hepatocellular carcinoma risk in treatment-naive chronic hepatitis B patients receiving entecavir/tenofovir,201901,corresponding author,valid,valid,,
214049,Differential alternative splicing regulation among hepatocellular carcinoma with different risk factors,201909,제1저자,valid,valid,,
214050,국내 급성뇌졸중 치료의 실태 및 문제점: 전국 급성기치료 병원 대상 설문조사 결과,201902,공동,unknown--,unknown--,,
214050,Multimodal imaging analyses in patients with genetic and sporadic forms of small vessel disease,201901,공동,valid,valid,,
214050,Reversible cerebral vasoconstriction syndrome without typical thunderclap headache: highresolution magnetic resonance imaging features,201901,공동,unknown--,unknown--,,
214050,Relationships between [F-18]-THK5351 Retention and Language Functions in Primary Progressive Aphasia,201910,제1저자,valid,invalid,,
214051,원나라 동녕부 위치에 대한 고찰,201905,제1저자,unknown--,unknown--,,
214051,?析契丹??塔的社?功能,201908,corresponding author,unknown--,unknown--,,
214161,Numerical and experimental study on a hemispheric point-absorber-type wave energy converter with a hydraulic power take-off system,201905,corresponding author,valid,valid,,
214161,한국해양환경을 고려한 부유식 마리나 구조물의 운동성능 향상에 관한 연구,201902,corresponding author,unknown--,unknown--,,
214161,밀도층 유체에서 해양 방사파 패턴 특징,201902,corresponding author,unknown--,unknown--,,
214161,몰수체의 면적 변화에 따른 부유식 구조물의 상하운동 저감 효과에 대한 실험 연구,201908,corresponding author,unknown--,unknown--,,
214161,Development of a Three-Dimensional Fully Nonlinear Potential Numerical Wave Tank for a Heaving Buoy Wave Energy Converter,201909,corresponding author,valid,valid,,
214161,피스톤 타입 조파기의 형상 매개변수에 대한 조파성능 연구,201912,corresponding author,unknown--,unknown--,,
214161,성층화된 유체 내에서 내부파와 표면파의 파형 변화 실험을 위한 수치적 연구,201906,공동,unknown--,unknown--,,
214162,Crosslinking Effect on Thermal Conductivity of Electrospun Poly(acrylic acid) Nanofibers,201905,공동,unknown--,unknown--,,
214162,Highly conductive and mechanically robust nanocomposite polymer electrolytes for solid-state electrochemical thin-film devices,201902,공동,valid,valid,,
214162,Highly Fluorinated Barium Titanate Nanoparticle Dispersion for Fabrication of Lithographically Patterned Thin Films,201912,corresponding author,valid,invalid,,
214164,1950년대 아시아재단의민족문화유산 지원 연구 －국립중앙박물관 지원을 중심으로－,201902,제1저자,unknown--,unknown--,,
214165,Association of urinary phthalate metabolites and phenolics with adipokines and insulin resistance related markers among women of reproductive age,201910,공동,valid,valid,,
214165,Clinical and economic analysis of the 2009 H1N1 influenza pandemic among pregnant Korean women,201909,공동,valid,valid,,
214166,Relation of blood pressure variability to left ventricular function and arterial stiffness in hypertensive patients,201908,공동,valid,valid,,
214168,우즈베키스탄 미르지요예프 정권의 권력 강화 방식 분석: 권위주의 권력 공유(Power-Sharing) 이론을 중심으로,201908,제1저자,unknown--,unknown--,,
215019,"Platycodin D, a bioactive component of Platycodon grandiflorum, induces cancer cell death associated with extreme vacuolation",201903,corresponding author,valid,valid,,
215020,Hydrogen-assisted step-edge nucleation of MoSe2 monolayers on sapphire substrates,201903,corresponding author,valid,valid,,
215020,Perovskite Pattern Formation by Chemical Vapor Deposition Using Photolithographically Defined Templates,201910,corresponding author,valid,invalid,,
215020,VLS Homoepitaxy of Lead Iodide Nanowires for Hybrid Perovskite Conversion,201910,corresponding author,valid,valid,,
215022,Protective effects of curcumin on radioiodine-induced salivary gland dysfunction in mice,201904,corresponding author,valid,valid,,
215022,Parotid ductal stenosis after facial cosmetic surgery (2 case reports),201904,제1저자,valid,valid,,
215022,Guidelines for the Surgical Management of Oral Cancer: Korean Society of Thyroid-Head and Neck Surgery,201905,공동,valid,valid,,
215022,Sialolith: How big?,201905,corresponding author,invalid (0.31),invalid,,
215022,Tongue base varix as a source of oral bleeding A case report,201910,corresponding author,valid,invalid,,
215022,Fucoidan attenuates radioiodine-induced salivary gland dysfunction in mice,201908,corresponding author,valid,valid,,
215022,Association between salivary secretary function and laryngopharyngeal reflux: a prospective study,201912,corresponding author,valid,invalid,,
215022,Adipose-derived mesenchymal stem cells regenerate radioiodine-induced salivary gland damage in a murine model,201910,corresponding author,valid,valid,,
215022,Identification of new genes of pleomorphic adenoma,201912,제1저자,valid,valid,,
215023,Changes in microbial community associated with dechlorination of leftover chloroform in two-stage anaerobic Co-fermentation (H-2+CH4) of lipid-extracted microalgae waste with food waste leachate,201903,제1저자,unknown--,unknown--,,
215023,Influence of the temperature and hydraulic retention time in bioelectrochemical anaerobic digestion of sewage sludge,201903,공동,valid,valid,,
215023,Rheological properties of hydrogen fermented food waste,201903,corresponding author,valid,valid,,
215023,Increased biodegradability of low-grade coal wastewater in anaerobic membrane bioreactor by adding yeast wastes,201903,공동,valid,valid,,
215023,Enhanced anaerobic digestion of glycerol by promoting DIET reaction,201903,corresponding author,valid,valid,,
215023,Effect of seaweed addition on enhanced anaerobic digestion of food waste and sewage sludge,201903,corresponding author,valid,valid,,
215023,Enhanced hydrogen fermentation by zero valent iron addition,201903,corresponding author,valid,valid,,
215023,Effects of pig slurry acidification on methane emissions during storage and subsequent biogas production,201904,corresponding author,valid,valid,,
215023,"Contribution of Yeast Extract, Activated Carbon, and an Electrostatic Field to Interspecies Electron Transfer for the Bioelectrochemical Conversion of Coal to Methane",201912,공동,valid,valid,,
215023,저온 저장의 역할과 원리: 우분의 메탄 배출과 미생물 군집,201906,corresponding author,unknown--,unknown--,,
215023,메탄 배출 저감을 위한 설탕을 이용한 돈 슬러리의 산성화,201909,corresponding author,unknown--,unknown--,,
215024,Squamous Cell Carcinoma on the Fingers of Orthopedic Surgeon Induced by Occupational Radiation Exposure,201904,corresponding author,valid,valid,,
215024,Periocular Lipogranuloma After Cryopreserved Fat Injection Into the Forehead,201912,corresponding author,valid,invalid,,
215024,Treatment of Refractory Vitiligo With a Vellus Hair Punch Graft,201902,공동,valid,valid,,
215024,Therapeutic Effect of 308-nm Excimer Laser on Alopecia Areata in an Animal Model,201906,공동,valid,valid,,
215024,Therapeutic Effect of Glucosamine on an Atopic Dermatitis Animal Model,201908,공동,valid,valid,,
215024,Pseudoangiosarcomatous Squamous Cell Carcinoma of the Face,201908,공동,valid,valid,,
215024,N-myc downstream regulated gene 1 (NDRG1) promotes adipocyte differentiation in infantile hemangioma endothelial cells,201904,제1저자,unknown--,unknown--,,
215024,A Case of Immunoglobulin A Pemphigus: Intraepidermal Neutrophilic Dermatosis Type,201910,공동,valid,valid,,
215025,Learning-Based Predictive Building Energy Model Using Weather Forecasts for Optimal Control of Domestic Energy Systems,201901,corresponding author,valid,valid,,
215025,딥러닝을 이용한 재실정보 기반 건물의 전기 수요 예측 모델,201901,corresponding author,unknown--,unknown--,,
215025,Fast and accurate district heating and cooling energy demand and load calculations using reduced-order modelling,201903,제1저자,valid,valid,,
215025,트랜시스 기존모델 변수 최적화를 통한 세대공조기 모델링 방법,201902,corresponding author,unknown--,unknown--,,
215025,건물 냉난방 수배관시스템 설계 프로그램의 개발 및 실무 활용가능성 평가,201902,corresponding author,unknown--,unknown--,,
215025,Field Test and Analysis of Energy-Saving Effects of Energy-Recovery Ventilators on Heat-Pump Electricity Consumption in a Classroom,201904,corresponding author,valid,valid,,
215025,Optimal Sizing of Irregularly Arranged Boreholes Using Duct-Storage Model,201908,corresponding author,valid,valid,,
215025,A field study on application of infrared thermography for estimating mean radiant temperatures in large stadiums,201911,공동,valid,valid,,
215025,건물 예측 제어용 LSTM 기반 일사 예측 모델,201910,corresponding author,unknown--,unknown--,,
215025,아파트 단지 동 배치에 따른 풍압계수 및 자연환기성능 비교 연구,201910,공동,unknown--,unknown--,,
215025,열화상 현장 측정 방법에 따른 벽체 열관류율 계산 결과 비교 분석,201910,corresponding author,unknown--,unknown--,,
215025,예측 시나리오에 따른 2030년 공동주택 온실가스 감축량 분석,201912,corresponding author,unknown--,unknown--,,
215025,건물 기밀성능에 따른 실내 이산화탄소 농도 변화 측정,201912,corresponding author,unknown--,unknown--,,
215027,Virtual vs. actual body: applicability of anthropomorphic avatars to enhance exploratory creativity in architectural design education,201910,제1저자,valid,valid,,
215027,Crime prevention effect of the second generation crime prevention through environmental design project in South Korea: An Analysis,201906,공동,valid,valid,,
215027,Architectural design creativity in Multi-User Virtual Environment: A comparative analysis between remote collaboration media,201906,제1저자,valid,valid,,
215027,Behavioural responsiveness of virtual users for students' creative problem-finding in architectural design,201904,제1저자,valid,valid,,
215028,"Platycodin D, a bioactive component of Platycodon grandiflorum, induces cancer cell death associated with extreme vacuolation",201903,제1저자,valid,invalid,,
215028,"Anti-Inflammatory and Neuroprotective Effects of DIPOPA (N,N-Diisopropyl-2-Oxopropanamide), an Ethyl Pyruvate Bioisoster, in the Postischemic Brain",201901,공동,valid,valid,,
215028,Neutrophil extracellular trap induced by HMGB1 exacerbates damages in the ischemic brain,201906,제1저자,valid,valid,,
215030,Cyclic iRGD peptide as a dual-functional on-off gatekeeper of mesoporous nanocontainers for targeting NRP-1 and selective drug release triggered by conformational conversion,201901,제1저자,valid,invalid,,
215030,Specific HER2 targeting and triggered drug release by conformational transformation of a dual-functional peptide gatekeeper on mesoporous nanocontainers,201907,제1저자,valid,invalid,,
215030,Quinacrine-Mediated Inhibition of Nrf2 Reverses Hypoxia-Induced 5-Fluorouracil Resistance in Colorectal Cancer,201909,corresponding author,valid,valid,,
215032,Interleaved Active Clamp Forward Converter With Extended Operating Duty Ratio by Adopting Additional Series-Connected Secondary Windings for Wide Input and High Current Output Applications,201905,corresponding author,valid,valid,,
215032,A New Standby Structure Integrated With Boost PFC Converter for Server Power Supply,201906,공동,valid,valid,,
215033,Copolymerization of simple methacrylates by Cu(0)-mediated reversible deactivation radical polymerization,201905,corresponding author,valid,valid,,
215033,Synthesis of Novel Palladium Complexes Containing beta-Diketonate and NHC Ligands and their Catalytic Ability for Addition Polymerizations of the Functional Norbornenes,201907,공동,valid,valid,,
215033,How Tethered Probes Report the Dynamics of a Polymer near the Glass Transition,201908,corresponding author,valid,valid,,
215033,Copolymerization Kinetics of a Simple Methacrylate and Functional Comonomers Via Cu(0)-mediated Reversible Deactivation Radical Polymerization,201909,corresponding author,valid,valid,,
215033,Thiol-based chemistry as versatile routes for the effective functionalization of cellulose nanofibers,201909,corresponding author,valid,invalid,,
