key,evaluation,classification,title,code,journal,publisher,ISSN,date,author_count,author_rank,author_names
200323013F6AA685C9DEE6320F5A40F814C4A325F,국제공인학술지,SSCI,The Impact of living arrangements on quality of life among Korean elderly: findings from the Korean Logitucinal Study of Aging(2006-2012),SS04129,QUALITY OF LIFE RESEARCH,"SPRINGER, VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ",0962-9343,201705,6,공동저자,"김주영, 최영, 박소희, 조경희, 주영준, 박은철"
20032301ACBA46E1766CF66150026C6C32582329F,국내공인학술지,국내공인등재,The PyeongChang Winter Olympics and Engagement with North Korea: Implications for the Peace Process and the Promotion of Human Rights,RD02048,민주주의와 인권,전남대학교 5.18연구소,1598-2114,201809,1,제1저자,Jina Choi
20032301ACBA46E1766CF66150026C6C32582329F,국내공인학술지,국내공인등재,Minorities at Risk: Koreans in Japan,RD03836,문화와 융합,한국문화융합학회,1225-0422,201910,1,제1저자,Jina Choi
20032301ACBA46E1766CF66150026C6C32582329F,국내공인학술지,국내공인등재,The Challenges of Good Governance: The Case of Fukushima Nuclear Disaster,RD03261,Oughtopia (오토피아),경희대학교 인류사회재건연구원,1229-2680,202002,1,제1저자,Jina Choi
20032301ACBA46E1766CF66150026C6C32582329F,국제수준학술지,SCOPUS,United Nations Contributions to Promoting Human Rights in the DPRK: Impetus for Change,SP27982,ASIAN INTERNATIONAL STUDIES REVIEW,Ewha Womans University Graduate School of ,1226-8240,201812,2,제1저자,"Jina Choi, Brendan Howe"
20032301ACBA46E1766CF66150026C6C32582329F,국제수준학술지,SCOPUS,Effectiveness of Economic Sanctions against North Korea and Role of China: Empirical Approach,SP22020,GLOBAL BUSINESS AND FINANCE REVIEW,People & Global Business Association,1088-6931 ,201706,3,제1저자,"Jina Choi, Hyoshin Kim, Jinhwan Oh"
200323020BFD107BA19D931232764C806E3B88C84,국내공인학술지,국내공인등재,국내 유니버설디자인 정책 현황 연구,RD03657,한국공간디자인학회 논문집,한국공간디자인학회,1976-4405,201908,1,제1저자,황동호
200323020BFD107BA19D931232764C806E3B88C84,국내공인학술지,국내공인등재,문화재생 공간디자인에 대한 이용자 평가 연구,RD03657,한국공간디자인학회 논문집,한국공간디자인학회,1976-4405,201908,1,제1저자,황동호
200323020BFD107BA19D931232764C806E3B88C84,국내공인학술지,국내공인등재,유니버설 디자인 관점의 국내 문화재 웨이파인딩 시스템 현황 연구,RD03423,산업디자인학연구,한국인더스트리얼디자인학회,1976-8745,201906,1,제1저자,황동호
200323020BFD107BA19D931232764C806E3B88C84,국내공인학술지,국내공인등재,참여적 공간디자인을 통한 학교 공간개선 후 이용자 만족에 관한 연구,RD03657,한국공간디자인학회 논문집,한국공간디자인학회,1976-4405,201904,1,제1저자,황동호
200323020BFD107BA19D931232764C806E3B88C84,국내공인학술지,국내공인등재,국내 유휴공간의 문화적 재생을 위한 공간디자인정책 현황 연구,RD03657,한국공간디자인학회 논문집,한국공간디자인학회,1976-4405,201812,2,제1저자,"황동호, 채정우"
20032302634F47BD9F848BEE48BA1C718509DC1A8,국내공인학술지,국내공인등재,"뮤지컬 광고커뮤니케이션이 관객의 관람태도, 관람의도 및 재관람의도에 미치는 영향",RD03678,한국엔터테인먼트산업학회논문지,한국엔터테인먼트산업학회,1976-6211,201912,2,교신저자,"김설화, 김태은"
20032302634F47BD9F848BEE48BA1C718509DC1A8,국내공인학술지,국내공인등재,"디지털 콘텐츠 유형과 광고효과의 관계에 관한 연구: DOOH콘텐츠의 창의성, 호기심, 인게이지먼트를 중심으로",RD04165,OOH광고학연구,한국OOH광고학회,1975-9053,201808,3,공동저자,"박진우, 김나미, 김민정"
20032302634F47BD9F848BEE48BA1C718509DC1A8,국내공인학술지,국내공인등재,CSR광고의 모델속성이 기업태도에 미치는 인과모형분석: 메시지 진정성 매개효과,RD03427,디지털융복합연구,한국디지털정책학회,1738-1916,201806,2,제1저자,"김나미, 유승엽"
20032302634F47BD9F848BEE48BA1C718509DC1A8,국내공인학술지,국내공인등재후보,중국 광고학 연구의 탐색적 고찰 : 광고연구에 게재된 통합적 마케팅 커뮤니케이션(IMC) 문헌 분석을 중심으로,RC03014,OOH광고학연구,한국OOH광고학회,1975-9053,201708,3,제1저자,"김나미, 고한준, 유종숙"
20032302634F47BD9F848BEE48BA1C718509DC1A8,국내공인학술지,국내공인등재,기업의 사회공헌 활동주제와 모델 유형 및 메시지 전략에 따른 CSR광고효과,RD01887,한국심리학회지: 소비자·광고,한국소비자·광고심리학회,1229-8778,201705,2,제1저자,"김나미, 유승엽"
20032302634F47BD9F848BEE48BA1C718509DC1A8,국제수준학술지,SCOPUS,Message and Model Selection according to the Themes of CSR Advertisement,SP09538,International Journal of Pure and Applied Mathematics,Academic Publication Council,1311-8080,201801,2,제1저자,"김나미, 유승엽"
20032302634F47BD9F848BEE48BA1C718509DC1A8,기타외국학술지,NULL,?字?外?告?型及效果?究(A study on digital out-of home advertising types and effectiveness),Y      ,?告大?(JOURNAL OF  ADVERTISING STUDY),?告大??志社,NULL,201810,1,제1저자,김나미
20032302A5B567B6D4BE17356852B07C488F16633,국제공인학술지,SCI,Reentry trajectory and survivability estimation of small space debris with catalytic recombination,SC00124,ADVANCES IN SPACE RESEARCH,PERGAMON-ELSEVIER SCIENCE LTD,0273-1177,201709,2,제1저자,"Seong-Hyeon Park, Gisu Park"
20032302A5B567B6D4BE17356852B07C488F16633,국제공인학술지,SCI,"Orbit, orbital lifetime, and reentry survivability estimation for orbiting objects",SC00124,ADVANCES IN SPACE RESEARCH,PERGAMON-ELSEVIER SCIENCE LTD,0273-1177,201812,3,제1저자,"Seong-Hyeon Park, Hae-Dong Kim, Gisu Park"
20032302A5B567B6D4BE17356852B07C488F16633,국제공인학술지,SCI,Separation process of multi-spheres in hypersonic flow,SC00124,ADVANCES IN SPACE RESEARCH,PERGAMON-ELSEVIER SCIENCE LTD,0273-1177,202001,2,제1저자,"Seong-Hyeon Park, Gisu Park"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국내공인학술지,국내공인등재,Comparing the performance of likelihood ratio test and F-test for gamma generalized linear models,RD02786,응용통계연구,한국통계학회,1225-066X,201812,3,제1저자,"Seongil Jo, Jeongseop Han, Woojoo Lee"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국내공인학술지,국내공인등재,Bayesian ordinal probit semiparametric regression models: KNHANES 2016 data analysis of the relationship between smoking behavior and coffee intake,RD02786,응용통계연구,한국통계학회,1225-066X,202002,4,공동저자,"Dasom Lee, Eunji Lee, Seongil Jo, Taeryon Choi"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국내공인학술지,국내공인등재,A comparison study of Bayesian ensemble model output statistics for seasonal forecasts of precipitation,RD02952,한국데이터정보과학회지,한국데이터정보과학회,1598-9402,201903,2,제1저자,"Seongil Jo, Sangin Lee"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SCIE,bsamGP: An R Package for Bayesian Spectral Analysis Models Using Gaussian Process Priors,EX07134,JOURNAL OF STATISTICAL SOFTWARE,JOURNAL OF STATISTICAL SOFTWARE UCLA DEPT STATISTICS 8130 MATH SCIENCES BLDG BOX 951554 LOS ANGELES,1548-7660,201907,4,제1저자,"Seongil Jo, Taeryon Choi, Beomjo Park, Peter Lenk"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SCIE,Multilevel Monte Carlo in approximate Bayesian computation,EX05373,STOCHASTIC ANALYSIS AND APPLICATIONS,MARCEL DEKKER INC,0736-2994,201906,5,공동저자,"Ajay Jasra, Seongil Jo, David Nott, Christine Shoemaker, Raul Tempone"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SCIE,An analysis pipeline for estimating true intake from repeated measurements with random errors,EX01317,COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,MARCEL DEKKER INC,0361-0926,201903,3,제1저자,"Seongil Jo, Jeongseon Kim, Woojoo Lee"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SCIE,Dependent Species Sampling Models for Spatial Density Estimation,EX09310,BAYESIAN ANALYSIS,"INT SOC BAYESIAN ANALYSIS, CARNEGIE MELLON UNIV, DEPT STTISTICS, PITTSBURGH, USA, PA, 15213",1931-6690,201706,5,제1저자,"Seongil Jo, Jaeyong Lee, Peter Muller, Fernando A. Quintana, Lorenzo Trippa"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SCIE,"Discussion on the paper by Peter Muller, Fernando A. Quintana, and Garritt L. Page",EX09209,STATISTICAL METHODS AND APPLICATIONS,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121",1618-2510,201806,2,제1저자,"Seongil Jo, Jaeyong Lee"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SCIE,A variational Bayes approach to a semiparametric regression using Gaussian process priors,EX10093,ELECTRONIC JOURNAL OF STATISTICS,"INST MATHEMATICAL STATISTICS, 3163 SOMERSET DR, CLEVELAND, USA, OH, 44122",1935-7524,201711,6,공동저자,"Victor M. H. Ong, David K. Mensah, David J. Nott, Seongil Jo, Beomjo Park, Taeryon Choi"
20032302AD5D94ECFF3B0052DB4C28750B1FD6EB0,국제공인학술지,SCIE,Bayesian temporal density estimation with autoregressive species sampling models,EX09024,JOURNAL OF THE KOREAN STATISTICAL SOCIETY,"KOREAN STATISTICAL SOC, SCIENCE & TECHNOLOGY, BLDG RM 709, 635-4 YEOGSAM-DONG, KANGNAM-GU, SEOUL, SOUTH KOREA, 135-703",1226-3192,201809,4,공동저자,"Youngin Jo, Seongil Jo, Yung-Seop Lee, Jaeyong Lee"
200323031CEBA3C3D202E580B3E625CFD2B8C54E8,국내공인학술지,국내공인등재,VR애니메이션 멀미유발 감소를 위한 영상 연출 연구,RD04325,차세대컨버전스정보서비스기술논문지,차세대컨버전스정보서비스학회,2384-101X,201909,2,제1저자,"김지수, 이태구"
200323031CEBA3C3D202E580B3E625CFD2B8C54E8,국내공인학술지,국내공인등재,A Study on the Change of Education System with the Development of Digital Content Industry,RD04175,The International Journal of Advanced Smart Convergence,한국인터넷방송통신학회,2288-2847,201909,1,제1저자,김지수
200323031CEBA3C3D202E580B3E625CFD2B8C54E8,국내공인학술지,국내공인등재,융합 콘텐츠 산업의 일자리 창출방안,RD04124,한국정보통신학회논문지,한국정보통신학회,2234-4772,201909,1,제1저자,김지수
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,발견의 수사학과 적용의 해석학―수사학과 해석학의 상호연관성에 대한 가다머의 논의를 중심으로,RD01791,수사학,한국수사학회,1738-415X,201709,1,제1저자,정연재
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,창의융복합적 사고 함양을 위한 융합교육 방안 연구,RD03479,교양교육연구,한국교양교육학회,1976-3212,201712,1,제1저자,정연재
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,포스트휴머니즘 행복론에 대한 비판적 고찰,RD02778,윤리연구,한국윤리학회,1225-0511,201809,1,제1저자,정연재
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,자기주도학습에 기반한 창의학습교과목 운영방안 연구,RD03479,교양교육연구,한국교양교육학회,1976-3212,201812,1,제1저자,정연재
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,자유교육과 직업교육의 이분법을 넘어서― 균형잡힌 교육을 위한 하나의 시도,RD03479,교양교육연구,한국교양교육학회,1976-3212,201902,1,제1저자,정연재
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,균형잡힌 교육을 위한 I 대학 교양역량 진단도구 개발 및 타당화 연구,RD03479,교양교육연구,한국교양교육학회,1976-3212,201904,3,교신저자,"정윤경, 정연재, 정기섭"
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,성찰성과 연대성의 회복을 위한 윤리적 리더십 교과목 개발 연구,RD03480,교육문화연구,인하대학교 교육연구소,1598-9283,201906,1,제1저자,정연재
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,인문학적 소양 측정도구 개발 및 타당화 연구,RD02916,학습자중심교과교육연구,학습자중심교과교육학회,1598-2106,201909,2,제1저자,"정연재, 주소영"
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,대학 신입생의 대학몰입과 학습참여가 교양교육 만족도에 미치는 영향,RD03480,교육문화연구,인하대학교 교육연구소,1598-9283,201910,2,교신저자,"주소영, 정연재"
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,"대학 신입생의 자기효능감, 목표지향성, 학습참여와 교양교육만족도 간의 관계분석",RD02916,학습자중심교과교육연구,학습자중심교과교육학회,1598-2106,201911,2,제1저자,"정연재, 주소영"
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,"대학 신입생의 의사소통능력, 비판적 사고 성향이 창의적 인재 역량에 미치는 영향 분석",RD03480,교육문화연구,인하대학교 교육연구소,1598-9283,202002,2,제1저자,"정연재, 주소영"
2003230389A2CBD1A4914FDF0C51C531F10D5A076,국내공인학술지,국내공인등재,"인공지능의 시대, 프로페셔널리즘의 위기와 교양교육의 방향",RD03479,교양교육연구,한국교양교육학회,1976-3212,202002,1,제1저자,정연재
200323039EDB40366362346E4C71F53D48E798C69,국내공인학술지,NULL,이혈: 21세기 살인자 (39회 서울연극제 공식참가작),NULL,국내 제작사의 작품 및 국내공인 출품작,연극집단 반,NULL,201805,1,제1저자,주연(강한구 역)
200323039EDB40366362346E4C71F53D48E798C69,국내공인학술지,NULL,벤트 (40회 서울연극제 공식 참가작),NULL,국내 제작사의 작품 및 국내공인 출품작,극단 ETS,NULL,201905,1,제1저자,조연(프레디 역)
20032304166B7A9A60B5C450254712CE2DF86AB69,국제공인학술지,SCI,Semiparametric analysis of correlated and interval-censored event-history data,SC03362,STATISTICAL METHODS IN MEDICAL RESEARCH,ARNOLD,0962-2802,201909,3,제1저자,"Daewoo Pak, Chenxi Li, David Todem"
20032304166B7A9A60B5C450254712CE2DF86AB69,기타외국학술지,Index Medicus,Aminoacyl-tRNA synthetase evolution and sectoring of the genetic code,ME15313,Transcription,"NLM Title Abbreviation: Transcription. ISSN:2154-1264 (Print) ; 2154-1272(Electronic) ; 2154-1272 (Linking). Austin,TX : Landes Bioscience Austin,TX :Landes Bioscience . Currently indexed fo",2154-1264,201805,3,제1저자,"Daewoo Pak, Yunsoo Kim, Zachary F. Burton"
20032304166B7A9A60B5C450254712CE2DF86AB69,기타외국학술지,Index Medicus,Rooted DNA tRNAomes and Evolution of the Genetic Code,ME15313,Transcription,"NLM Title Abbreviation: Transcription. ISSN:2154-1264 (Print) ; 2154-1272(Electronic) ; 2154-1272 (Linking). Austin,TX : Landes Bioscience Austin,TX :Landes Bioscience . Currently indexed fo",2154-1264,201802,4,제1저자,"Daewoo Pak, Nan Du, Yunsoo Kim, Yanni Sun, Zachary F. Burton"
20032304166B7A9A60B5C450254712CE2DF86AB69,기타외국학술지,Index Medicus,tRNA structure and evolution and standardization to the three nucleotide genetic code,ME15313,Transcription,"NLM Title Abbreviation: Transcription. ISSN:2154-1264 (Print) ; 2154-1272(Electronic) ; 2154-1272 (Linking). Austin,TX : Landes Bioscience Austin,TX :Landes Bioscience . Currently indexed fo",2154-1264,201707,3,제1저자,"Daewoo Pak, Robert Root-Bernstein, Zachary F. Burton"
2003230696F44F02460FECFDC475763085B6F973C,국내공인학술지,NULL,피지컬 드라마 로미오와 줄리엣,NULL,국내 제작사의 작품 및 국내공인 출품작,성균관대학교 연기예술학과,NULL,201712,11,교신저자,"김현희, 홍현우, 김선권, 이유정, 신재희, 성재현, 양재영, 허민정, 이동준, 최영길, 김수연"
2003230696F44F02460FECFDC475763085B6F973C,국내공인학술지,NULL,"연극 체홉, 여자를 읽다",NULL,국내 제작사의 작품 및 국내공인 출품작,대전 예술의 전당,NULL,201711,1,제1저자,홍현우
