사번,논문연번,저자순위,저자명,역할,소속,참여율,교수본인,affiliation,val_aff
211214,55,2,김수진,공동(참여),국립환경과학원,0,,outside,valid
211214,55,3,김우진,공동(참여),강원대학교,0,,inside,invalid
211214,55,4,김환철,공동(참여),인하대학교,0,Y,outside,invalid
211214,55,5,배지숙,공동(참여),대구가톨릭대학교(대명동캠퍼스),0,,outside,valid
211214,55,6,홍윤철,공동(참여),서울대학교,0,,outside,valid
211214,55,7,하미나,공동(참여),단국대학교,0,,outside,valid
211214,55,8,안강모,공동(참여),성균관대학교(자연과학캠퍼스),0,,unknown--,unknown
211214,55,9,이지영,공동(참여),이화여자대학교(목동),0,,unknown--,unknown
211214,55,10,김양호,공동(참여),울산대학교,0,,unknown--,unknown
211214,55,11,하은희,공동(교신),이화여자대학교,0,,unknown--,unknown
211214,56,1,정혜정,공동(제1),국제성모병원,0,,outside,valid
211214,56,2,고동희,공동(교신),가톨릭관동대학교,0,,outside,valid
211214,56,3,최상준,공동(참여),대구가톨릭대학교(남산동캠퍼스),0,,outside,valid
211214,56,4,박주현,공동(참여),동국대학교,0,,outside,valid
211214,56,5,김환철,공동(참여),인하대학교,0,Y,inside,valid
211214,56,6,이상길,공동(참여),안전보건공단,0,,outside,valid
211214,56,7,박동욱,공동(참여),한국방송통신대학교,0,,outside,valid
212003,8,1,김천수,단독,인하대학교,100,Y,inside,valid
212003,9,1,김천수,단독,인하대학교,100,Y,inside,valid
212003,10,1,김천수,단독,인하대학교,0,Y,inside,valid
212003,11,1,김천수,단독,인하대학교,100,Y,inside,valid
212003,12,1,김린,공동(제1),인하대학교,0,,inside,valid
212003,12,2,김천수,공동(교신),인하대학교,0,Y,inside,valid
212004,15,1,정영진,단독,인하대학교,0,Y,inside,valid
212006,21,1,김의석,단독,인하대학교,0,Y,inside,valid
212008,20,1,강연철,공동(제1),인하대학교,40,,inside,valid
212008,20,2,김규빈,공동(참여),인하대학교,20,,inside,valid
212008,20,3,김정호,공동(참여),인하대학교,10,Y,inside,valid
212008,20,4,조진연,공동(교신),인하대학교,20,,inside,valid
212008,20,5,김헌주,공동(참여),국방과학연구소,10,,outside,valid
212008,21,1,우정민,공동(제1),인하대학교,40,,inside,valid
212008,21,2,김정호,공동(참여),인하대학교,10,Y,inside,valid
212008,21,3,조진연,공동(교신),인하대학교,20,,inside,valid
212008,21,4,장승교,공동(참여),국방과학연구소,10,,outside,valid
212008,21,5,이효남,공동(참여),국방과학연구소,10,,outside,valid
212008,21,6,양희원,공동(참여),(주)한화,10,,outside,valid
212009,17,1,예종필,공동(제1),인하대학교,0,Y,inside,valid
212009,17,2,Dmitry Zuev,공동(참여),ITMO University,0,,outside,valid
212009,17,3,Sergey Makarov,공동(교신),ITMO University,0,,outside,valid
212010,78,1,찬리스,공동(제1),인하대학교,0,,inside,valid
212010,78,2,권장우,공동(교신),인하대학교,0,Y,inside,valid
212010,79,1,설현우,공동(제1),인하대학교,0,,inside,valid
212010,79,2,찬리스,공동(참여),인하대학교,0,,outside,invalid
212010,79,3,권장우,공동(교신),인하대학교,0,Y,inside,valid
212010,80,1,설현우,공동(제1),인하대학교,0,,inside,valid
212010,80,2,찬리스,공동(참여),인하대학교,0,,outside,invalid
212010,80,3,권장우,공동(교신),인하대학교,0,Y,inside,valid
212011,60,1,조성일,공동(제1),전북대학교,0,,outside,valid
212011,60,2,김정선,공동(참여),국립암센터,0,,outside,valid
212011,60,3,이우주,공동(교신),인하대학교,0,Y,inside,valid
212011,61,1,이우주,공동(제1),인하대학교,0,Y,inside,valid
212011,61,2,박소정,공동(참여),서울대학교,0,,outside,valid
212011,61,3,안재윤,공동(교신),이화여자대학교,0,,outside,valid
212011,62,1,김정환,공동(제1),인하대학교,0,,inside,valid
212011,62,2,이우주,공동(교신),인하대학교,0,Y,inside,valid
212011,65,1,김소은,공동(제1),숭실대학교,0,,outside,valid
212011,65,2,이우주,공동(교신),인하대학교,0,Y,inside,valid
212011,67,1,박경택,공동(제1),서울대학교,0,,outside,valid
212011,67,2,안재훈,공동(참여),서울대학교,0,,outside,valid
212011,67,3,김정수,공동(참여),조선대학교,0,,outside,valid
212011,67,4,서민석,공동(참여),서울대학교,0,,outside,valid
212011,67,5,이우주,공동(참여),인하대학교,0,Y,inside,valid
212011,67,6,박태성,공동(참여),서울대학교,0,,outside,valid
212011,67,7,원성호,공동(교신),서울대학교,0,,outside,valid
212011,69,1,Quynh Van Nong,공동(제1),전남대학교,0,,outside,valid
212011,69,2,Chi Tim Ng,공동(참여),전남대학교,0,,outside,valid
212011,69,3,이우주,공동(참여),인하대학교,0,Y,inside,valid
212011,69,4,이영조,공동(교신),서울대학교,0,,outside,valid
212011,72,1,이우주,공동(제1),인하대학교,0,Y,inside,valid
212011,72,2,신은,공동(참여),한림대학교,0,,outside,valid
212011,72,3,김보형,공동(참여),경희대학교(수원캠퍼스),0,,outside,valid
212011,72,4,김현철,공동(교신),한림대학교,0,,outside,valid
212011,73,1,이우주,공동(제1),인하대학교,0,Y,inside,valid
212011,73,2,신은,공동(참여),한림대학교,0,,outside,valid
212011,73,3,김보형,공동(참여),경희대학교,0,,outside,valid
212011,73,4,김현철,공동(교신),한림대학교,0,,outside,valid
212011,74,1,이경희,공동(제1),서울대학교,0,,outside,valid
212011,74,2,이군영,공동(참여),서울대학교,0,,outside,valid
212011,74,3,서영주,공동(참여),서울대학교,0,,outside,valid
212011,74,4,허진,공동(참여),서울대학교,0,,outside,valid
212011,74,5,한대희,공동(참여),서울대학교,0,,outside,valid
212011,74,6,강미진,공동(참여),서울대학교,0,,outside,valid
212011,74,7,Ji Yung Choo,공동(참여),고려대학교,0,,outside,valid
212011,74,8,Cherry Kim,공동(참여),고려대학교,0,,outside,valid
212011,74,9,JungIm Kim,공동(참여),경희대학교,0,,outside,valid
212011,74,10,윤순호,공동(참여),서울대학교,0,,outside,valid
212011,74,11,이우주,공동(참여),인하대학교,0,Y,inside,valid
212011,74,12,박창민,공동(교신),서울대학교,0,,outside,valid
212011,75,1,이우주,공동(제1),인하대학교,0,Y,inside,valid
212011,75,2,김정환,공동(참여),인하대학교,0,,inside,valid
212011,75,3,김영대,공동(참여),금융감독원,0,,outside,valid
212011,75,4,고방원,공동(교신),숭실대학교,0,,outside,valid
212014,18,1,계수연,공동(제1),국립암센터,0,,outside,valid
212014,18,2,심민선,공동(참여),인하대학교,0,Y,inside,valid
212014,18,3,김용찬,공동(참여),연세대학교,0,,outside,valid
212014,18,4,박기호,공동(교신),국립암센터,0,,outside,valid
212014,21,1,유명순,공동(제1),서울대학교,0,,outside,valid
212014,21,2,임종섭,공동(참여),서강대학교,0,,outside,valid
212014,21,3,심민선,공동(참여),인하대학교,0,Y,inside,valid
212014,21,4,주영기,공동(교신),한림대학교,0,,outside,valid
212014,22,1,심민선,공동(제1),인하대학교,0,Y,outside,invalid
212014,22,2,강윤지,공동(참여),인하대학교,0,,outside,invalid
212014,22,3,유명순,공동(교신),서울대학교,0,,outside,valid
212014,23,1,강윤지,공동(제1),인하대학교,0,,inside,valid
212014,23,2,심민선,공동(교신),인하대학교,0,Y,inside,valid
212015,58,1,김수진,공동(제1),인하대학교,0,,inside,valid
212015,58,2,최지영,공동(참여),인하대학교,0,,inside,valid
212015,58,3,문소희,공동(참여),인하대학교,0,,inside,valid
212015,58,4,박동호,공동(참여),인하대학교,0,,inside,valid
212015,58,5,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,58,6,강주희,공동(교신),인하대학교,0,,inside,valid
212015,60,1,유수지,공동(제1),인하대학교,0,,inside,valid
212015,60,2,노미현,공동(참여),인하대학교,0,,inside,valid
212015,60,3,허준원,공동(참여),인하대학교,0,,inside,valid
212015,60,4,박동호,공동(참여),인하대학교,0,,inside,valid
212015,60,5,강주희,공동(참여),인하대학교,0,,inside,valid
212015,60,6,김준희,공동(참여),을지대학교(대전캠퍼스),0,,outside,valid
212015,60,7,서대윤,공동(참여),인제대학교(의대),0,,outside,valid
212015,60,8,한진,공동(참여),인제대학교(의대),0,,outside,valid
212015,60,9,정수진,공동(참여),서일대학,0,,outside,valid
212015,60,10,곽효범,공동(교신),인하대학교,0,Y,inside,valid
212015,61,1,박상서,공동(제1),경희대학교,0,,outside,valid
212015,61,2,박혜상,공동(참여),경희대학교,0,,outside,valid
212015,61,3,정경모,공동(참여),경희대학교,0,,outside,valid
212015,61,4,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,61,5,노미현,공동(참여),인하대학교,0,,inside,valid
212015,61,6,허준원,공동(참여),인하대학교,0,,inside,valid
212015,61,7,유수지,공동(참여),인하대학교,0,,inside,valid
212015,61,8,김태운,공동(교신),경희대학교,0,,outside,valid
212015,62,1,송정란,공동(제1),인하대학교,0,,inside,valid
212015,62,2,이상현,공동(참여),인하대학교,0,,inside,valid
212015,62,3,김양중,공동(참여),인하대학교,0,,inside,valid
212015,62,4,김수진,공동(참여),인하대학교,0,,inside,valid
212015,62,5,박혁,공동(참여),인하대학교,0,,inside,valid
212015,62,6,김준수,공동(참여),인하대학교,0,,inside,valid
212015,62,7,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,62,8,강주희,공동(참여),인하대학교,0,,inside,valid
212015,62,9,박동호,공동(교신),인하대학교,0,,inside,valid
212015,63,1,박세환,공동(제1),한남대학교,0,,outside,valid
212015,63,2,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,63,3,윤진환,공동(교신),한남대학교,0,,outside,valid
212015,64,1,곽효범,공동(제1),인하대학교,0,Y,outside,invalid
212015,64,2,T.L. Woodlief,공동(참여),East Carolina Univ.,0,,outside,valid
212015,64,3,T.D. Green,공동(참여),East Carolina Univ.,0,,outside,valid
212015,64,4,J.H. Cox,공동(참여),East Carolina Univ.,0,,outside,valid
212015,64,5,R.C. Hickner,공동(참여),Florida State University,0,,outside,valid
212015,64,6,P.D. Neufer,공동(참여),East Carolina Univ.,0,,outside,valid
212015,64,7,R.N. Cortright,공동(교신),East Carolina Univ.,0,,outside,valid
212015,65,1,Ko JR,공동(제1),인제대학교(의대),0,,outside,valid
212015,65,2,Seo DY,공동(참여),인제대학교(의대),0,,outside,valid
212015,65,3,Kim TN,공동(참여),인제대학교(의대),0,,outside,valid
212015,65,4,Park SH,공동(참여),한남대학교,0,,outside,valid
212015,65,5,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,65,6,Ko KS,공동(참여),인제대학교(의대),0,,outside,valid
212015,65,7,Rhee BD,공동(참여),인제대학교(의대),0,,outside,valid
212015,65,8,Han J,공동(교신),인제대학교(의대),0,,outside,valid
212015,66,1,이상현,공동(제1),인하대학교,0,,inside,valid
212015,66,2,송정란,공동(참여),인하대학교,0,,inside,valid
212015,66,3,김양중,공동(참여),인하대학교,0,,inside,valid
212015,66,4,김수진,공동(참여),인하대학교,0,,inside,valid
212015,66,5,박혁,공동(참여),인하대학교,0,,inside,valid
212015,66,6,김창선,공동(참여),동덕여자대학교,0,,outside,valid
212015,66,7,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,66,8,강주희,공동(참여),인하대학교,0,,inside,valid
212015,66,9,박동호,공동(교신),인하대학교,0,,inside,valid
212015,67,1,유수지,공동(제1),인하대학교,0,,inside,valid
212015,67,2,노미현,공동(참여),인하대학교,0,,inside,valid
212015,67,3,허준원,공동(참여),인하대학교,0,,inside,valid
212015,67,4,장은욱,공동(참여),인하대학교,0,,inside,valid
212015,67,5,박동호,공동(참여),인하대학교,0,,inside,valid
212015,67,6,강주희,공동(참여),인하대학교,0,,inside,valid
212015,67,7,서대윤,공동(참여),인제대학교(의대),0,,outside,valid
212015,67,8,한진,공동(참여),인제대학교(의대),0,,outside,valid
212015,67,9,정수진,공동(참여),서일대학,0,,outside,valid
212015,67,10,황보관,공동(참여),한국축구협회,0,,outside,valid
212015,67,11,곽효범,공동(교신),인하대학교,0,Y,inside,valid
212015,68,1,박정수,공동(제1),인하대학교,0,,inside,valid
212015,68,2,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,68,3,김창선,공동(참여),동덕여자대학교,0,,outside,valid
212015,68,4,박동호,공동(교신),인하대학교,0,,inside,valid
212015,69,1,Moon SH,공동(제1),인하대학교,0,,outside,invalid
212015,69,2,Shin DW,공동(참여),인제대학교(의대),0,,outside,valid
212015,69,3,김수진,공동(참여),인하대학교,0,,outside,invalid
212015,69,4,Lee YS,공동(참여),인하대학교,0,,inside,valid
212015,69,5,사쿨랏,공동(참여),인하대학교,0,,unknown--,unknown
212015,69,6,Yang SW,공동(참여),연세대학교,0,,unknown--,unknown
212015,69,7,Lee PH,공동(참여),연세대학교,0,,unknown--,unknown
212015,69,8,Park DH,공동(참여),인하대학교,0,,unknown--,unknown
212015,69,9,곽효범,공동(참여),인하대학교,0,Y,unknown--,unknown
212015,69,10,Lee JS,공동(참여),인하대학교,0,,unknown--,unknown
212015,69,11,Kang JH,공동(교신),인하대학교,0,,unknown--,unknown
212015,70,1,서대윤,공동(제1),인제대학교(의대),0,,outside,valid
212015,70,2,허준원,공동(참여),인하대학교,0,,inside,valid
212015,70,3,고정림,공동(참여),인제대학교(의대),0,,outside,valid
212015,70,4,곽효범,공동(교신),인하대학교,0,Y,inside,valid
212015,71,1,양재호,공동(제1),인하대학교,0,,inside,valid
212015,71,2,은승표,공동(참여),KOSMED Orthopedic Clinic,0,,inside,invalid
212015,71,3,박동호,공동(참여),인하대학교,0,,inside,valid
212015,71,4,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,71,5,장은욱,공동(교신),인하대학교,0,,inside,valid
212015,72,1,Seo DY,공동(제1),인제대학교(의대),0,,outside,valid
212015,72,2,Ko JR,공동(참여),인제대학교(의대),0,,outside,valid
212015,72,3,Jang JE,공동(참여),인제대학교(의대),0,,outside,valid
212015,72,4,Kim TN,공동(참여),인제대학교(의대),0,,outside,valid
212015,72,5,Youm JB,공동(참여),인제대학교(의대),0,,outside,valid
212015,72,6,곽효범,공동(참여),인하대학교,0,Y,inside,valid
212015,72,7,Bae JH,공동(참여),서울대학교,0,,outside,valid
212015,72,8,Kim AH,공동(참여),인제대학교(의대),0,,outside,valid
212015,72,9,Ko KS,공동(참여),인제대학교(의대),0,,outside,valid
212015,72,10,Rhee BD,공동(참여),인제대학교(의대),0,,outside,valid
212015,72,11,Han J,공동(교신),인제대학교(의대),0,,outside,valid
212017,14,1,이상원,공동(제1),인하대학교,0,,outside,invalid
212017,14,2,오단아,공동(참여),인하대학교,0,,outside,invalid
212017,14,3,배은기,공동(교신),인하대학교,0,Y,outside,invalid
212017,16,1,김동욱,공동(제1),건국대학교,0,,outside,valid
212017,16,2,김현경,공동(교신),국립의료원,0,,outside,valid
212017,16,3,배은기,공동(참여),인하대학교,0,Y,outside,invalid
212018,96,1,김영효,공동(제1),인하대학교,0,Y,outside,invalid
212018,96,2,이상명,공동(참여),강원대학교,0,,outside,valid
212018,96,3,조성보,공동(참여),가천의과학대학교,0,,inside,invalid
212018,96,4,강주희,공동(참여),인하대학교,0,,outside,invalid
212018,96,5,민양기,공동(참여),한림대학교,0,,outside,valid
212018,96,6,박혜림,공동(참여),인하대학교,0,,inside,valid
212018,96,7,최성혜,공동(교신),인하대학교,0,,inside,valid
